Run App Dependency ID	APP Name	Run Name	Dependant APP Name	Dependant Run Name	Create Date Time	Last Modified Date Time	APP Run ID	Dependant APP Run ID
12900002	edw	o_2_d_cdi	edw	o_2_d_policy_actvty_facts	2014-10-24 08:31:27.590000	2014-10-24 08:31:27.590000	?	?
12900004	edw	o_2_d_cdi_hh	edw	o_2_d_cdi	2014-10-24 08:31:27.620000	2014-10-24 08:31:27.620000	?	?
9300006	EDW	O_2_D_CLAIMS	EDW	O_2_D_CLAIMS_MAINT	2013-04-04 00:00:00.000000	2013-04-04 00:00:00.000000	?	?
13400001	EDW	O_2_D_CLAIMS	EDW	S_2_O_CLAIMS_CL_CNTR_NRT	2014-12-12 11:26:35.540000	2014-12-12 11:26:35.540000	?	?
6300005	EDW	O_2_D_CLAIMS_HIST_LOAD	EDW	O_2_D_CLAIMS_MAINT	2012-01-03 00:00:00.000000	2012-01-03 00:00:00.000000	?	?
17300001	EDW	O_2_D_CLAIMS_SAFECO	EDW	O_2_D_GATEWAY	2016-06-10 08:04:42.020000	2016-06-10 08:04:42.020000	?	?
17300003	EDW	O_2_D_CLAIMS_SAFECO	EDW	S_2_S_CL_SAFECO_RCS	2016-06-10 08:04:42.070000	2016-06-10 08:04:42.070000	?	?
17300002	EDW	O_2_D_CLAIMS_SAFECO	EDW	S_2_S_CL_SAFECO_TRANS	2016-06-10 08:04:42.050000	2016-06-10 08:04:42.050000	?	?
1000001	EDW	O_2_D_CLM	EDW	O_2_D	2008-02-15 15:44:11.750000	2008-02-15 15:44:11.750000	?	?
8300003	EDW	O_2_D_CQ	EDW	C_2_D_HIERARCHIES	2013-03-11 11:01:34.080000	2013-03-11 11:01:34.080000	?	?
1900001	EDW	O_2_D_CQ	EDW	O_2_D_SETUP	2009-01-16 09:20:34.340000	2009-01-16 09:20:34.340000	?	?
4300005	EDW	O_2_D_CSTMR_ANLTC	EDW	O_2_D	2011-04-22 13:42:16.170000	2011-04-22 13:42:16.170000	?	?
3500001	EDW	O_2_D_CSTMR_ANLTC	EDW	O_2_D_CQ	2010-11-09 15:39:43.430000	2010-11-09 15:39:43.430000	?	?
5400002	EDW	O_2_D_CSTMR_ANLTCS_DLY	EDW	O_2_D	2011-11-11 10:31:15.640000	2011-11-11 10:31:15.640000	?	?
5700001	EDW	O_2_D_CSTMR_ANLTCS_MON	EDW	EPSLN_CSTMR_SGMTN	2011-11-11 10:30:52.720000	2011-11-11 10:30:52.720000	?	?
4300008	EDW	o_2_d_cstmr_persistency	EDW	O_2_D	2011-04-22 13:46:23.940000	2011-04-22 13:46:23.940000	?	?
3500002	EDW	o_2_d_cstmr_persistency	EDW	O_2_D_NET_BINDS	2011-03-11 15:39:43.430000	2011-03-11 15:39:43.430000	?	?
3800001	EDW	O_2_D_CTI	EDW	O_2_D	2010-12-10 14:41:25.250000	2010-12-10 14:41:25.250000	?	?
5000001	EDW	O_2_D_CTI	EDW	O_2_D_CQ	2011-06-08 10:11:34.340000	2011-06-08 10:11:34.340000	?	?
16400002	EDW	O_2_D_CTI	EDW	S_2_O_CTI_EMAIL_AVAYA	2016-03-04 10:15:24.780000	2016-03-04 10:15:24.780000	?	?
16400001	EDW	O_2_D_CTI	EDW	S_2_O_CTI_REPO_AVAYA	2016-03-04 10:15:24.600000	2016-03-04 10:15:24.600000	?	?
11700001	EDW	O_2_D_GATEWAY	EDW	G_2_O	2014-04-05 13:23:48.480000	2014-06-23 13:23:48.480000	?	?
11700002	EDW	O_2_D_GATEWAY	EDW	V_2_O	2014-04-05 13:23:48.480000	2014-06-23 13:23:48.480000	?	?
11900003	EDW	O_2_D_LIFE_NB_EAPP_DLY	EDW	S_2_O_LIFE_UTIL_NRT	2014-08-15 15:00:00.000000	2014-08-15 15:00:00.000000	?	?
2100001	EDW	O_2_D_MONTHLY	EDW	O_2_D	2009-03-31 09:50:45.450000	2009-03-31 09:50:45.450000	?	?
8300002	EDW	O_2_D_NET_BINDS	EDW	C_2_D_HIERARCHIES	2013-03-11 11:01:34.020000	2013-03-11 11:01:34.020000	?	?
2800001	EDW	O_2_D_NET_BINDS	EDW	O_2_D_SETUP	2009-12-17 09:00:00.000000	2009-12-17 09:00:00.000000	?	?
13000001	EDW	O_2_D_NET_BINDS	EDW	POL_ACTIVITY_DETC	2014-07-28 16:31:22.220000	2014-07-28 16:31:22.220000	?	?
7200001	EDW	O_2_D_NET_BINDS_ML	EDW	O_2_D_NET_BINDS	2012-09-24 14:25:16.160000	2012-09-24 14:25:16.160000	?	?
15300002	EDW	O_2_D_NET_BINDS_V2	EDW	POL_ACTIVITY_DETC	2015-04-12 20:40:09.090000	2015-04-12 20:40:09.090000	?	?
15300001	EDW	O_2_D_NET_BINDS_V2	EDW	POL_ML_ACTIVITY_DETC	2015-04-12 20:40:09.090000	2015-04-12 20:40:09.090000	?	?
7900001	EDW	O_2_D_POLICY_ACTVTY_FACTS	EDW	GEARS_FACTORS	2013-01-11 13:09:42.420000	2013-01-11 13:09:42.420000	?	?
3700001	EDW	O_2_D_POLICY_ACTVTY_FACTS	EDW	O_2_D_POLICY_DIMS	2010-12-06 15:28:35.350000	2010-12-06 15:28:35.350000	?	?
3600002	EDW	O_2_D_POLICY_ACTVTY_FACTS	EDW	O_2_D_POLICY_EMPLY_CUST_D	2010-12-06 15:28:35.350000	2010-12-06 15:28:35.350000	?	?
3600001	EDW	O_2_D_POLICY_DIMS	EDW	O_2_D_POLICY_WRK_REF	2010-12-06 15:28:35.350000	2010-12-06 15:28:35.350000	?	?
3300002	EDW	O_2_D_POLICY_EMPLY_CUST_D	EDW	O_2_D_POLICY_WRK_REF	2010-11-08 09:47:02.020000	2010-11-08 09:47:02.020000	?	?
4300004	EDW	O_2_D_POLICY_WRK_REF	EDW	O_2_D	2011-04-22 13:31:57.110000	2011-04-22 13:31:57.110000	?	?
3300001	EDW	O_2_D_POLICY_WRK_REF	EDW	O_2_D_CQ	2010-11-08 09:47:02.020000	2010-11-08 09:47:02.020000	?	?
10200001	EDW	O_2_D_POLICY_WRK_REF	EDW	POL_ACTIVITY_DETC	2013-07-16 11:33:42.420000	2013-07-16 11:33:42.420000	?	?
14800001	EDW	O_2_D_POLICY_WRK_REF	EDW	S_2_O_EPAPERLESS	2015-06-12 09:38:25.950000	2015-06-12 09:38:25.950000	?	?
3600007	EDW	O_2_D_QUOTE_ACTVTY_FACTS	EDW	O_2_D_QUOTE_EMPLY_CUST_D	2010-12-06 15:28:35.350000	2010-12-06 15:28:35.350000	?	?
12600001	EDW	O_2_D_QUOTE_ACTVTY_FACTS	EDW	QUOTE_PROPERTY_SCORECARD	2014-09-22 00:00:00.000000	2014-09-23 00:00:00.000000	?	?
3600005	EDW	O_2_D_QUOTE_DIMS	EDW	O_2_D_QUOTE_WRK	2010-12-06 15:28:35.350000	2010-12-06 15:28:35.350000	?	?
3600006	EDW	O_2_D_QUOTE_EMPLY_CUST_D	EDW	O_2_D_QUOTE_DIMS	2010-12-06 15:28:35.350000	2010-12-06 15:28:35.350000	?	?
4300009	EDW	O_2_D_QUOTE_WRK	EDW	O_2_D	2011-04-22 13:46:59.830000	2011-04-22 13:46:59.830000	?	?
3600003	EDW	O_2_D_QUOTE_WRK	EDW	O_2_D_CQ	2007-10-12 00:00:00.000000	2007-10-12 00:00:00.000000	?	?
3600004	EDW	O_2_D_QUOTE_WRK	EDW	O_2_D_NET_BINDS	2007-10-12 00:00:00.000000	2007-10-12 00:00:00.000000	?	?
14900001	EDW	O_2_D_QUOTE_WRK	EDW	S_2_O_EPAPERLESS	2015-06-12 09:41:42.610000	2015-06-12 09:41:42.610000	?	?
8300001	EDW	O_2_D_SETUP	EDW	C_2_O	2013-03-11 11:01:33.950000	2013-03-11 11:01:33.950000	?	?
4200001	EDW	O_2_D_SETUP	EDW	M_2_O	2011-04-22 13:16:24.380000	2011-04-22 13:16:24.380000	?	?
4400001	EDW	O_2_D_SETUP	EDW	V_2_O	2011-04-22 13:16:24.380000	2011-04-22 13:16:24.380000	?	?
11600003	EDW	O_2_D_SPD_AGENT	EDW	G_2_O	2014-04-05 13:23:48.480000	2014-04-05 13:23:48.480000	?	?
11600004	EDW	O_2_D_SPD_AGENT	EDW	O_2_D	2014-04-05 13:23:48.480000	2014-04-05 13:23:48.480000	?	?
11600002	EDW	O_2_D_SPD_AGENT	EDW	O_2_D_GATEWAY	2014-04-05 13:23:48.480000	2014-04-05 13:23:48.480000	?	?
11600001	EDW	O_2_D_SPD_AGENT	EDW	V_2_O	2014-04-05 13:23:48.480000	2014-04-05 13:23:48.480000	?	?
10100001	EDW	POL_ACTIVITY_DETC	EDW	O_2_D_SETUP	2013-07-16 11:19:34.340000	2013-07-16 11:19:34.340000	?	?
3200001	EDW	POL_EMP_SMMRY_STATIC	EDW	O_2_D_NET_BINDS	2010-09-14 15:58:36.360000	2010-09-14 15:58:36.360000	?	?
15400001	EDW	POL_ML_ACTIVITY_DETC	EDW	V_2_O	2015-08-28 13:14:45.600000	2015-08-28 13:14:45.600000	?	?
13900004	EDW	PRSPCT_DB_SCORING	EDW	PRSPCT_SAS_EXEC	2014-12-16 18:48:40.400000	2014-12-16 18:48:40.400000	?	?
13900001	EDW	PRSPCT_SAS_EXEC	EDW	PRSPCT_DB_INDIVIDUAL	2014-12-16 18:48:40.400000	2014-12-16 18:48:40.400000	?	?
13900003	EDW	PRSPCT_SAS_EXEC	EDW	PRSPCT_DB_ZIPCD_PNTR	2014-12-16 18:48:40.400000	2014-12-16 18:48:40.400000	?	?
7000001	EDW	PURGE_VISION_LEXISNEXIS	EDW	O_2_D	2012-07-27 10:47:52.520000	2012-07-27 10:47:52.520000	?	?
1000002	EDW	P_233049	EDW	O_2_D	2008-02-15 17:02:36.750000	2008-02-15 17:02:36.750000	?	?
1200001	EDW	P_233050	EDW	O_2_D	2008-03-14 10:57:27.250000	2008-03-14 10:57:27.250000	?	?
5300001	EDW	QUOTE_PROPERTY_SCORECARD 	EDW	O_2_D	2010-11-10 14:33:11.110000	2010-11-10 14:33:11.110000	?	?
15000001	EDW	RECALLNOTIFY_OUTBND_EXTR	EDW	POL_ACTIVITY_DETC	2015-07-17 09:40:25.960000	2015-07-17 09:40:25.960000	?	?
2400001	EDW	R_2_O_B	EDW	O_2_D	2009-06-05 10:53:07.000000	2009-06-05 10:53:07.000000	?	?
9000014	EDW	R_2_O_B	EDW	O_2_D_CTI	2013-05-07 13:57:47.950000	2013-05-07 13:57:47.950000	?	?
16900003	EDW	SATMAP_EXTR	EDW	DM_UPD_INET_ASST	2016-05-17 13:48:31.060000	2016-05-17 13:48:31.060000	?	?
16900002	EDW	SATMAP_EXTR	EDW	S_2_O_SCMS_SATMAP	2016-05-12 07:38:18.330000	2016-05-12 07:38:18.330000	?	?
16900001	EDW	SATMAP_EXTR	EDW	TOP_FUNNEL_METRICS	2016-05-12 07:38:18.310000	2016-05-12 07:38:18.310000	?	?
17700006	EDW	sda_dnm_extr_wkly	EDW	NBA_SAS_EXTR	2008-03-18 15:00:00.000000	2008-03-18 15:00:00.000000	?	?
17700005	EDW	sda_dnm_extr_wkly	EDW	V_2_O	2007-02-16 19:01:13.130000	2007-02-16 19:01:13.130000	?	?
17700001	EDW	sda_quote_summary	EDW	M_2_O	2016-06-13 13:01:13.130000	2016-06-13 13:01:13.130000	?	?
17700003	EDW	sda_quote_summary	EDW	O_2_D_QUOTE_DIMS	2016-06-13 13:01:13.130000	2016-06-13 13:01:13.130000	?	?
17700004	EDW	sda_quote_summary	EDW	O_2_D_QUOTE_WRK	2016-06-13 13:01:13.130000	2016-06-13 13:01:13.130000	?	?
17700002	EDW	sda_quote_summary	EDW	V_2_O	2016-06-13 13:01:13.130000	2016-06-13 13:01:13.130000	?	?
9700001	EDW	spais_biann_sls_bns_ext	EDW	o_2_d_spais_pa_cfct_mntly	2013-07-05 20:51:25.250000	2013-07-05 20:51:25.250000	?	?
9700002	EDW	spais_biann_sls_bns_ext	EDW	o_2_d_spais_pr_cfct_mntly	2013-07-05 20:51:25.250000	2013-07-05 20:51:25.250000	?	?
9200001	EDW	spais_mcca_ext	EDW	o_2_d_spais_pa_cfct_mntly	2013-05-28 14:49:47.470000	2013-05-28 14:49:47.470000	?	?
9600001	EDW	spais_mth_ern_prem_ext	EDW	o_2_d_spais_pa_cfct_mntly	2013-06-12 12:25:53.530000	2013-06-12 12:25:53.530000	?	?
9600002	EDW	spais_mth_ern_prem_ext	EDW	o_2_d_spais_pr_cfct_mntly	2013-06-12 12:25:53.530000	2013-06-12 12:25:53.530000	?	?
9600003	EDW	spais_mth_ern_prem_ext	EDW	spais_mth_yr_ern_prm_ext	2013-06-12 12:25:53.530000	2013-06-12 12:25:53.530000	?	?
9500001	EDW	spais_mth_yr_ern_prm_ext	EDW	o_2_d_spais_pa_cfct_mntly	2013-06-12 14:37:44.440000	2013-06-12 14:37:44.440000	?	?
9500002	EDW	spais_mth_yr_ern_prm_ext	EDW	o_2_d_spais_pr_cfct_mntly	2013-06-12 14:37:44.440000	2013-06-12 14:37:44.440000	?	?
9800001	EDW	spais_qtr_4yr_sls_bns_ext	EDW	o_2_d_spais_pa_cfct_mntly	2013-07-05 12:46:17.170000	2013-07-05 12:46:17.170000	?	?
9800002	EDW	spais_qtr_4yr_sls_bns_ext	EDW	o_2_d_spais_pr_cfct_mntly	2013-07-05 12:46:17.170000	2013-07-05 12:46:17.170000	?	?
9400001	EDW	spais_state_rpt_ext	EDW	o_2_d_spais_pa_cfct_mntly	2013-06-12 11:33:52.520000	2013-06-12 11:33:52.520000	?	?
9400002	EDW	spais_state_rpt_ext	EDW	o_2_d_spais_pr_cfct_mntly	2013-06-12 11:33:52.520000	2013-06-12 11:33:52.520000	?	?
17600001	EDW	s_2_o_car_agcy	EDW	O_2_D	2016-02-05 19:50:00.000000	2016-02-05 19:50:00.000000	?	?
14700001	EDW	S_2_O_CTI_Toolbar	EDW	O_2_D	2015-04-27 00:00:00.000000	2015-04-27 00:00:00.000000	?	?
14000001	EDW	S_2_O_IVR_ODS	EDW	O_2_D	2015-02-13 13:27:00.570000	2015-02-13 13:27:00.570000	?	?
10700001	EDW	s_2_o_nice	EDW	O_2_D	2013-11-20 13:58:48.480000	2013-11-20 13:58:48.480000	?	?
10900001	EDW	s_2_o_nice_claims	EDW	O_2_D_CLAIMS	2013-11-20 13:58:48.480000	2013-11-20 13:58:48.480000	?	?
13200001	EDW	s_2_o_nice_lso_vc_anlytcs	EDW	O_2_D	2014-09-18 15:06:44.440000	2014-09-18 15:06:44.440000	?	?
12300001	EDW	S_2_O_NICE_VOICE_ANLTCS	EDW	O_2_D	2014-07-04 14:37:04.040000	2014-07-04 14:37:04.040000	?	?
12500002	EDW	S_2_O_ODS_CCD_CLMT	EDW	S_2_S_STG_CCD_CLMT	2014-08-25 11:43:14.140000	2014-08-25 11:43:14.140000	?	?
12500001	EDW	S_2_O_ODS_CCD_NATU	EDW	S_2_S_STG_CCD_NATU	2014-08-25 11:43:14.140000	2014-08-25 11:43:14.140000	?	?
12500003	EDW	S_2_O_ODS_CCD_OCCU	EDW	S_2_S_STG_CCD_OCCU	2014-08-25 11:43:14.140000	2014-08-25 11:43:14.140000	?	?
12500004	EDW	S_2_O_ODS_CCD_PROPLOSS	EDW	S_2_S_STG_CCD_PROPLOSS	2014-08-25 11:43:14.140000	2014-08-25 11:43:14.140000	?	?
8600001	EDW	S_2_O_PDI	EDW	O_2_D	2013-03-29 10:45:52.650000	2013-03-29 10:45:52.650000	?	?
17500001	EDW	S_2_O_SALES_COMP_AUDIT	EDW	S_2_O_SALES_COMP	2015-11-11 10:52:40.400000	2015-11-11 10:52:40.400000	?	?
17100001	EDW	s_2_o_sfdc_lsc	EDW	O_2_D	2016-05-24 12:00:00.000000	2016-05-24 12:00:00.000000	?	?
8500001	EDW	s_2_o_spais_pru_clm	EDW	o_2_d_spais_pa_cfct_mntly	2013-01-31 12:50:05.050000	2013-01-31 12:50:05.050000	?	?
8500002	EDW	s_2_o_spais_pru_clm	EDW	o_2_d_spais_pr_cfct_mntly	2013-01-31 12:50:05.050000	2013-01-31 12:50:05.050000	?	?
14000002	EDW	S_2_O_SRVC_TRKR	EDW	O_2_D	2015-02-13 13:27:00.670000	2015-02-13 13:27:00.670000	?	?
16500001	EDW	TELEMATICS_DELINKING	EDW	O_2_D_POLICY_DIMS	2016-03-18 08:12:27.260000	2016-03-18 08:12:27.260000	?	?
11800001	EDW	telematics_extr	EDW	O_2_D	2014-06-30 19:04:32.500000	2014-06-30 19:04:32.500000	?	?
10600002	EDW	telematics_extr	EDW	O_2_D_GATEWAY	2013-10-02 17:11:58.580000	2013-10-02 17:11:58.580000	?	?
10600001	EDW	telematics_extr	EDW	O_2_D_NET_BINDS	2013-10-02 17:11:58.580000	2013-10-02 17:11:58.580000	?	?
12700001	EDW	telematics_extr	EDW	O_2_D_POLICY_WRK_REF	2014-08-28 20:16:54.540000	2014-08-28 20:16:54.540000	?	?
13700001	EDW	telematics_extr	EDW	s_2_o_epaperless	2014-12-14 09:11:15.490000	2014-12-14 09:11:15.490000	?	?
11200001	EDW	telematics_extr	EDW	TELEMATICS_REFERENCE	2014-04-25 07:41:15.290000	2014-04-25 07:41:15.290000	?	?
16000001	EDW	telematics_onstar_extr	EDW	POL_ACTIVITY_DETC	2015-12-08 08:35:21.820000	2015-12-08 08:35:21.820000	?	?
13600001	EDW	telematics_onstar_extr	EDW	s_2_o_epaperless	2014-12-14 09:10:06.290000	2014-12-14 09:10:06.290000	?	?
15800001	EDW	TELEMATICS_REFERENCE	EDW	O_2_D_POLICY_DIMS	2015-10-30 08:09:38.760000	2015-10-30 08:09:38.760000	?	?
15800002	EDW	TELEMATICS_REFERENCE	EDW	POL_ACTIVITY_DETC	2015-10-30 08:09:38.790000	2015-10-30 08:09:38.790000	?	?
16200002	EDW	TELEMATICS_RTM_OPRTR_EXTR	EDW	POL_ACTIVITY_DETC	2015-12-11 10:59:11.490000	2015-12-11 10:59:11.490000	?	?
16200004	EDW	TELEMATICS_RTM_OPRTR_EXTR	EDW	S_2_O_EPAPERLESS	2015-12-11 10:59:11.550000	2015-12-11 10:59:11.550000	?	?
16200003	EDW	TELEMATICS_RTM_OPRTR_EXTR	EDW	TELEMATICS_OPRTR_INBOUND	2015-12-11 10:59:11.510000	2015-12-11 10:59:11.510000	?	?
16200001	EDW	TELEMATICS_RTM_OPRTR_EXTR	EDW	TELEMATICS_REFERENCE	2015-12-11 10:59:11.450000	2015-12-11 10:59:11.450000	?	?
16000002	EDW	TELEMATICS_RTM_VCHR_EXTR	EDW	POL_ACTIVITY_DETC	2015-12-11 11:15:47.520000	2015-12-11 11:15:47.520000	?	?
16000003	EDW	TELEMATICS_RTM_VCHR_EXTR	EDW	S_2_O_EPAPERLESS	2015-12-11 11:15:47.550000	2015-12-11 11:15:47.550000	?	?
16000004	EDW	TELEMATICS_RTM_VCHR_EXTR	EDW	TELEMATICS_REFERENCE	2015-12-11 11:15:47.580000	2015-12-11 11:15:47.580000	?	?
16000005	EDW	TELEMATICS_RTM_VCHR_EXTR	EDW	TELEMATICS_VCHR_INBOUND	2015-12-11 11:15:47.610000	2015-12-11 11:15:47.610000	?	?
14200001	EDW	TELEMATICS_RTP_EXTR	EDW	O_2_D	2015-03-13 08:45:42.530000	2015-03-13 08:45:42.530000	?	?
14200002	EDW	TELEMATICS_RTP_EXTR	EDW	O_2_D_GATEWAY	2015-03-13 08:45:42.550000	2015-03-13 08:45:42.550000	?	?
14200004	EDW	TELEMATICS_RTP_EXTR	EDW	O_2_D_NET_BINDS	2015-03-13 08:45:42.590000	2015-03-13 08:45:42.590000	?	?
14200006	EDW	TELEMATICS_RTP_EXTR	EDW	O_2_D_POLICY_WRK_REF	2015-03-13 08:45:42.620000	2015-03-13 08:45:42.620000	?	?
14200005	EDW	TELEMATICS_RTP_EXTR	EDW	POL_ACTIVITY_DETC	2015-03-13 08:45:42.600000	2015-03-13 08:45:42.600000	?	?
14200003	EDW	TELEMATICS_RTP_EXTR	EDW	S_2_O_EPAPERLESS	2015-03-13 08:45:42.570000	2015-03-13 08:45:42.570000	?	?
11300001	EDW	telematics_wrk_ref	EDW	POL_ACTIVITY_DETC	2014-02-28 20:05:37.370000	2014-02-28 20:05:37.370000	?	?
15900001	EDW	TOP_FUNNEL_METRICS	EDW	M_2_O	2015-12-04 08:18:21.470000	2015-12-04 08:18:21.470000	?	?
15900002	EDW	TOP_FUNNEL_METRICS	EDW	O_2_D_CTI	2015-12-04 08:18:21.520000	2015-12-04 08:18:21.520000	?	?
2000001	EDW	UDB_DATA_CLEANUP_169598	EDW	O_2_D	2009-02-06 14:18:39.390000	2009-02-06 14:18:39.390000	?	?
6800001	EDW	USAA_EXTR	EDW	V_2_O	2012-05-24 13:30:21.210000	2012-05-24 13:30:21.210000	?	?
7400001	EDW	USAA_POLICY_EXTR	EDW	POL_ACTIVITY_DETC	2012-11-26 14:21:23.230000	2013-08-09 08:30:30.450000	?	?
7700001	EDW	VIEWS_UI_MICRO	EDW	V_2_O	2012-12-18 14:02:10.310000	2012-12-18 14:02:10.310000	?	?
2400002	EDW	V_2_O_B	EDW	O_2_D	2009-06-05 10:53:07.130000	2009-06-05 10:53:07.130000	?	?
9000002	EDW	V_2_O_B	EDW	O_2_D_CTI	2013-05-07 13:49:43.590000	2013-05-07 13:49:43.590000	?	?
10300002	EDW	V_2_O_WEEKLY	EDW	V_2_O_B	2013-09-09 11:14:07.270000	2013-09-09 11:14:07.270000	?	?
15900003	EDW	X_top_funnel_metrics	EDW	INET_ASST	2015-12-04 08:18:21.560000	2015-12-04 08:18:21.560000	?	?
1800007	EDW_ADMIN	GEN_SECURE_VIEWS	EDW	O_2_D	2008-12-12 10:43:14.140000	2008-12-12 10:43:14.140000	?	?
12200003	EDW_ADMIN	GEN_SECURE_VIEWS_B	EDW	S_2_O_DOCUMENTUM	2014-09-08 11:43:16.800000	2014-09-08 11:43:16.800000	?	?
12100001	EDW_ADMIN	GEN_SECURE_VIEWS_X	EDW	O_2_D_CLAIMS	2014-09-05 10:19:12.630000	2014-09-05 10:19:12.630000	?	?
700002	EDW_ADMIN	GG_TRANS	EDW	V_2_O	2007-10-12 00:00:00.000000	2007-10-12 00:00:00.000000	?	?
2300001	EDW_ADMIN	PURGE_RTG	EDW	O_2_D	2009-04-17 15:00:00.000000	2009-04-17 15:00:00.000000	?	?
2500001	EDW_BI	CLM_MGT_DAILY	EDW	O_2_D	2009-06-15 00:00:00.000000	2009-06-15 00:00:00.000000	?	?
2500002	EDW_BI	CLM_MGT_MONTHLY	EDW_BI	CLM_MGT_DAILY	2009-06-15 00:00:00.000000	2009-06-15 00:00:00.000000	?	?
4100001	EDW_BI	CLM_MGT_WEEKLY	EDW_BI	CLM_MGT_DAILY	2011-02-16 00:00:00.000000	2011-02-16 00:00:00.000000	?	?
2100002	EDW_BI	D_2_M_MONTHLY	EDW_BI	CLM_MGT_DAILY	2009-03-31 09:50:45.450000	2009-03-31 09:50:45.450000	?	?
1800006	EDW_QC	S2S_GET_PRCS_CENTIVE	EDW	O_2_D	2008-12-12 10:43:14.140000	2008-12-12 10:43:14.140000	?	?
1800005	EDW_QC	S2S_GET_PRCS_GATEWAY	EDW	O_2_D	2008-12-12 10:43:14.140000	2008-12-12 10:43:14.140000	?	?
1800004	EDW_QC	S2S_PRCS_UDB_1	EDW	O_2_D	2008-12-12 10:43:14.140000	2008-12-12 10:43:14.140000	?	?
1800003	EDW_QC	S2S_PROCESS_RTS_DATA	EDW	O_2_D	2008-12-12 10:43:14.140000	2008-12-12 10:43:14.140000	?	?
11400001	MERCED	AVAYA_DAGENT_CLM_EXTR	MERCED	AVAYA_CHECK_SRC	2014-04-16 14:01:27.270000	2014-04-16 14:01:27.270000	?	?
11400002	MERCED	AVAYA_DAGENT_EXTR	MERCED	AVAYA_CHECK_SRC	2014-04-16 14:01:27.270000	2014-04-16 14:01:27.270000	?	?
11400003	MERCED	AVAYA_DSPLIT_CLM_EXTR	MERCED	AVAYA_CHECK_SRC	2014-04-16 14:01:27.270000	2014-04-16 14:01:27.270000	?	?
11400004	MERCED	AVAYA_DSPLIT_EXTR	MERCED	AVAYA_CHECK_SRC	2014-04-16 14:01:27.270000	2014-04-16 14:01:27.270000	?	?
11400005	MERCED	AVAYA_DVDN_CLM_EXTR	MERCED	AVAYA_CHECK_SRC	2014-04-16 14:01:27.270000	2014-04-16 14:01:27.270000	?	?
11400006	MERCED	AVAYA_DVDN_EXTR	MERCED	AVAYA_CHECK_SRC	2014-04-16 14:01:27.270000	2014-04-16 14:01:27.270000	?	?
3900001	MERCED	CLAIMS_MERCED_EXTR	EDW_BI	CLM_MGT_DAILY	2010-11-17 00:00:00.000000	2010-11-17 00:00:00.000000	?	?
14300001	MERCED	epsln_service_leads_extr	EDW	epsln_service_leads	2015-03-13 08:47:41.310000	2015-03-13 08:47:41.310000	?	?
9300004	MERCED	MERCED_NAVGTR_ACTVTY_EXTR	EDW	O_2_D_CLAIMS	2013-04-04 00:00:00.000000	2013-04-04 00:00:00.000000	?	?
9300005	MERCED	MERCED_NAVIGATOR_EXTR	EDW	O_2_D_CLAIMS	2013-04-04 00:00:00.000000	2013-04-04 00:00:00.000000	?	?
5700002	MSTR_CMD	BI_DIST_DRCD_MTHLY	EDW	CUST_SAT	2011-11-09 13:35:01.010000	2011-11-09 13:35:01.010000	?	?
5400001	MSTR_CMD	BI_DIST_FLH_MTHLY	EDW	BI_FLASH	2011-10-04 14:08:46.460000	2011-10-04 14:08:46.460000	?	?
5600001	MSTR_CMD	BI_DIST_FLH_WKLY	EDW	BI_FLASH	2011-11-07 11:03:14.140000	2011-11-07 11:03:14.140000	?	?
10000001	MSTR_CMD	bi_dist_piam_wkly	EDW	O_2_D_AFFINITY	2013-08-08 13:11:15.150000	2013-08-08 13:11:15.150000	?	?
8200002	MSTR_CMD	BI_DIST_PLM_MTHLY	EDW	POL_EMP_SMMRY_STATIC	2013-02-15 10:10:06.720000	2013-02-15 10:10:06.720000	?	?
8200001	MSTR_CMD	BI_DIST_PLM_WKLY	EDW	POL_EMP_SMMRY_STATIC	2013-02-15 10:10:06.690000	2013-02-15 10:10:06.690000	?	?
13800002	MSTR_CMD	BI_DIST_SPD_DLY	EDW	O_2_D_CQ	2014-08-18 17:14:23.230000	2014-08-18 17:14:23.230000	?	?
13800001	MSTR_CMD	BI_DIST_SPD_DLY	EDW	O_2_D_NET_BINDS	2014-08-18 17:14:23.230000	2014-08-18 17:14:23.230000	?	?
13800003	MSTR_CMD	BI_DIST_SPD_DLY	EDW	O_2_D_SPD_AGENT	2014-08-18 17:14:23.230000	2014-08-18 17:14:23.230000	?	?
